Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
20:42.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:43.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:44.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:45.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:46.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:47.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:48.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:49.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:50.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:51.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:52.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:53.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:54.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:55.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:56.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:57.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:58.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
20:59.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:00.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:01.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:02.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:03.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:04.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:05.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:06.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:07.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:08.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:09.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:10.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:11.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:12.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:13.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:14.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:15.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:16.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:17.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:18.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:19.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:20.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:21.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:22.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:23.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:24.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:25.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:26.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:27.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:28.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:29.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:30.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:31.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:32.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:33.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:34.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:35.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:36.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69078064,11.50620651,-,0,24.55022812,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:37.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69032097,11.50681496,-,0,24.54893112,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:38.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69032097,11.50681496,-,0,24.54893112,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:39.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69032097,11.50681496,-,0,24.54893112,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:40.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69032097,11.50681496,-,0,24.54893112,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:41.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69032097,11.50681496,-,0,24.54893112,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:42.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69032097,11.50681496,-,0,24.54893112,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:43.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:44.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:45.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:46.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
