Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20
26:40.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,23.13725471,-,819,-,-,-,4620.902333,-,-,-,10,14.35873606,0,8.61920738,11.60175419,14.57999992,0,24.34804344,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:41.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,23.13725471,-,819,-,-,-,4620.902333,-,-,-,10,14.35873606,0,8.61920738,11.60175419,14.57999992,0,24.34804344,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:42.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,23.13725471,-,819,-,-,-,4620.902333,-,-,-,10,14.35873606,0,8.61920738,11.60175419,14.57999992,0,24.34804344,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:43.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,23.13725471,-,819,-,-,-,4620.902333,-,-,-,10,14.35873606,0,8.61920738,11.60175419,14.57999992,0,24.34804344,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:44.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4620.902333,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:45.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:46.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:47.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:48.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:49.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:50.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:51.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:52.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,19,-,21.96078491,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61870861,11.60242462,14.82999992,0,24.34663582,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
26:53.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.96078491,-,817,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
26:54.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
26:55.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
26:56.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
26:57.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
26:58.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
26:59.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:00.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:01.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:02.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61821175,11.6030941,14.97000027,0,24.3452301,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:03.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4557.085728,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:04.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:05.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:06.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:07.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:08.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:09.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:10.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:11.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:12.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:13.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:14.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:15.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:16.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:17.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:18.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:19.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:20.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:21.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61771488,11.60376263,14.80000019,0,24.34382629,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:22.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,21.56862831,-,817,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:23.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,822,-,-,-,4525.177426,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:24.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,822,-,-,-,4397.544216,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:25.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,822,-,-,-,4397.544216,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:26.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,822,-,-,-,4397.544216,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:27.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,822,-,-,-,4397.544216,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:28.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,20,-,20.7843132,-,822,-,-,-,4397.544216,-,-,-,10,14.35873606,0,8.61721897,11.60443115,14.52000046,0,24.34242439,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:29.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,20.3921566,-,818,-,-,-,4397.544216,-,-,-,10,14.35873606,0,8.61672306,11.60509872,14.80000019,0,24.3410244,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,80,152
27:30.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,20.3921566,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61672306,11.60509872,14.80000019,0,24.3410244,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:31.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,20.3921566,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61672306,11.60509872,14.80000019,0,24.3410244,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:32.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,20.3921566,-,818,-,-,-,4461.360821,-,-,-,10,14.35873606,0,8.61672306,11.60509872,14.80000019,0,24.3410244,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:33.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4461.360821,49.52838898,0.00216189,-,10,14.35873606,0,8.6162281,11.60576534,14.57999992,0,24.33962631,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:34.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6162281,11.60576534,14.57999992,0,24.33962631,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:35.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6162281,11.60576534,14.57999992,0,24.33962631,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:36.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6162281,11.60576534,14.57999992,0,24.33962631,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:37.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6162281,11.60576534,14.57999992,0,24.33962631,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:38.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6162281,11.60576534,14.57999992,0,24.33962631,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,80,152
27:39.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6157341,11.60643101,14.43999958,0,24.33823013,-,-,0,-,-,-,-,-,-0.34126395,-,12.69999981,79,152
27:40.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.3725936,37.28227152,4.70588255,0,22,-,21.1764698,-,822,-,-,-,4397.544216,49.52838898,0.00216189,-,10,14.35873606,0,8.6157341,11.60643101,14.43999958,0,24.33823013,-,-,0,-,-,-,-,-,-0.34126395,-,12.80000019,79,152
