Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
26-Feb-2022 12:41:08.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.01650921,0,0,-,-,-,-,-,0.02213922,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:09.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.01650921,0,0,-,-,-,-,-,0.02213922,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:10.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.04710708,0,0,-,-,-,-,-,0.06317163,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:11.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.11666527,0,0,-,-,-,-,-,0.1564507,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:12.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.11666527,0,0,-,-,-,-,-,0.1564507,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:13.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.27092928,0,0,-,-,-,-,-,0.36332214,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:14.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.27092928,0,0,-,-,-,-,-,0.36332214,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:15.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.25490367,0,0,-,-,-,-,-,0.34183145,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:16.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.25490367,0,0,-,-,-,-,-,0.34183145,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:17.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.25490367,0,0,-,-,-,-,-,0.34183145,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:18.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:19.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:20.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:21.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:22.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:23.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:24.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:25.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:26.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:27.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:28.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:29.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:30.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:31.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:32.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:33.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:34.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:35.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:36.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:37.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:38.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:39.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:40.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:41.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:42.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:43.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:44.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:45.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:46.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:47.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:48.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:49.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:50.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:51.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:52.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:53.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:54.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:55.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:56.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:57.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:58.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:41:59.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:00.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:01.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.03339085,0,0,-,-,-,-,-,0.04477787,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:02.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.03339085,0,0,-,-,-,-,-,0.04477787,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:03.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.03339085,0,0,-,-,-,-,-,0.04477787,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:04.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:05.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:06.800,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:07.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:08.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:09.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:10.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:11.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:12.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:42:13.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
